"DAX" "Dow Jones" "Nikkei" "VIX"
8494 15300.639648 14387.269531 58.799999
8509.419922 15376.05957 14404.669922 57.919998
8613 15494.780273 14404.669922 57.32
8596.950195 15529.730469 14311.669922 56.720001
8636.05957 15676.94043 14505.360352 54.599998
8694.179688 15636.549805 14766.179688 54.32
8675.730469 15451.089844 14742.419922 55.360001
8635.290039 15401.379883 14742.419922 56.080002
8664.599609 15334.589844 14732.610352 55.759998
8665.629883 15273.259766 14620.530273 55.560001
8664.099609 15328.299805 14799.120117 54.48
8661.509766 15258.240234 14760.070312 56.799999
8594.400391 15129.669922 14455.799805 58.799999
8689.139648 15191.700195 14484.719727 56.720001
8629.419922 15133.139648 14170.490234 58.52
8597.910156 14996.480469 14157.25 60.68
8622.969727 15072.580078 14024.30957 60.240002
8591.580078 14936.240234 13853.320312 64.839996
8555.889648 14776.530273 13894.610352 67.839996
8516.69043 14802.980469 14037.839844 65.480003
8685.769531 15126.070312 14194.709961 59.080002
8724.830078 15237.110352 14404.740234 58.119999
8723.80957 15301.259766 14404.740234 58.720001
8804.44043 15168.009766 14441.540039 62.240002
8846 15373.830078 14467.139648 55.080002
8811.980469 15371.650391 14586.509766 52.040001
8865.099609 15399.650391 14561.540039 51.439999
8867.219727 15392.200195 14693.570312 51.84
8947.459961 15467.660156 14713.25 52
8919.860352 15413.330078 14426.049805 52.32
8980.629883 15509.209961 14486.410156 51.52
8985.740234 15570.280273 14088.19043 51.360001
8978.650391 15568.929688 14396.040039 51.639999
9022.040039 15680.349609 14325.980469 51.32
9010.269531 15618.759766 14502.349609 51.799999
9033.919922 15545.75 14327.94043 51.720001
9007.830078 15615.549805 14201.570312 51.32
9037.230469 15639.120117 14201.570312 50
9009.110352 15618.219727 14225.370117 49.880001
9040.870117 15746.879883 14337.30957 49.080002
9081.030273 15593.980469 14228.44043 50.799999
9078.280273 15761.780273 14086.799805 48.619999
9107.860352 15783.099609 14269.839844 48.52
9076.480469 15750.669922 14588.679688 48.34
9054.830078 15821.629883 14567.160156 48.150002
9149.660156 15876.219727 14876.410156 47.639999
9168.69043 15961.700195 15165.919922 47.029999
9225.429688 15976.019531 15164.299805 47.029999
9193.290039 15967.030273 15126.55957 47.610001
9202.070312 15900.820312 15076.080078 46.650002
9196.080078 16009.990234 15365.599609 45.119999
9219.040039 16064.769531 15381.719727 44.450001
9299.950195 16072.540039 15619.129883 44.59
9290.070312 16072.799805 15515.240234 44.84
9351.129883 16097.330078 15449.629883 44.84
9387.370117 16097.330078 15727.120117 44.84
9405.299805 16086.410156 15661.870117 45.389999
9401.959961 16008.769531 15655.070312 45.799999
9223.400391 15914.620117 15749.660156 46.849998
9140.629883 15889.769531 15407.94043 46.490002
9084.950195 15821.509766 15177.490234 46.709999
9172.410156 16020.200195 15299.860352 45.130001
9195.169922 16025.530273 15650.209961 44.759998
9114.44043 15973.129883 15611.30957 45
9077.110352 15843.530273 15515.05957 47.110001
9017 15739.429688 15341.820312 47.310001
9006.459961 15755.360352 15403.110352 47.389999
9163.55957 15884.570312 15152.910156 47.450001
9085.120117 15875.259766 15278.629883 47.25
9181.75 16167.969727 15587.799805 43.880001
9335.740234 16179.080078 15859.219727 44.330002
9400.179688 16221.139648 15870.419922 44.619999
9488.820312 16294.610352 15870.419922 43.040001
9488.820312 16357.549805 15889.330078 42.16
9488.820312 16357.549805 16009.990234 42.16
9488.820312 16479.880859 16174.44043 41.459999
9589.389648 16478.410156 16178.94043 42
9552.160156 16504.289062 16291.30957 42.57
9552.160156 16576.660156 16291.30957 42.549999
9400.040039 16441.349609 16291.30957 43.439999
9435.150391 16469.990234 16291.30957 43.16
9428 16425.099609 15908.879883 42.73
9506.200195 16530.939453 15814.370117 41.720001
9497.839844 16462.740234 16121.450195 41.77
9421.610352 16444.759766 15880.330078 41.830002
9473.240234 16437.050781 15912.05957 40.84
9510.169922 16257.94043 15912.05957 42.310001
9540.509766 16373.860352 15422.400391 40.619999
9733.80957 16481.939453 15808.730469 40.810001
9717.709961 16417.009766 15747.200195 40.98
9742.959961 16458.560547 15734.459961 41.130001
9715.900391 16458.560547 15641.679688 41.130001
9730.120117 16414.439453 15795.959961 40.580002
9720.110352 16373.339844 15820.959961 39.970001
9631.040039 16197.349609 15695.889648 41.09
9392.019531 15879.110352 15391.55957 44.689999
9349.219727 15837.879883 15005.730469 45.389999
9406.910156 15928.55957 14980.160156 43.549999
9336.730469 15738.790039 15383.910156 46.450001
9373.480469 15848.610352 15007.05957 45.66
9306.480469 15698.849609 14914.530273 49.509998
9186.519531 15372.799805 14619.129883 53.02
9127.910156 15445.240234 14008.469727 51.830002
9116.320312 15440.230469 14180.379883 53.869999
9256.580078 15628.530273 14155.120117 48.509998
9301.919922 15794.080078 14462.410156 45.459999
9289.860352 15801.790039 14718.339844 45.529999
9478.769531 15994.769531 14718.339844 43.810001
9540 15963.94043 14800.05957 42.900002
9596.769531 16027.589844 14534.740234 42.59
9662.400391 16154.389648 14313.030273 41.950001
9656.759766 16154.389648 14393.110352 41.950001
9659.780273 16130.400391 14843.240234 41.43
9660.049805 16040.55957 14766.530273 44.169998
9618.849609 16133.230469 14449.179688 42.540001
9656.950195 16103.299805 14865.669922 43.009998
9708.94043 16207.139648 14837.679688 42.700001
9699.349609 16179.660156 15051.599609 42.689999
9661.730469 16198.410156 14970.969727 43.200001
9588.330078 16272.650391 14923.110352 43.099998
9692.080078 16321.709961 14841.070312 43.869999
9358.889648 16168.030273 14652.230469 46.279999
9589.150391 16395.880859 14721.480469 43.240002
9542.019531 16360.179688 14897.629883 43.200001
9542.870117 16421.890625 15134.75 42.970001
9350.75 16452.720703 15274.070312 43.900002
9265.5 16418.679688 15120.139648 43.720001
9307.790039 16351.25 15224.110352 44.330002
9188.69043 16340.080078 14830.389648 44.310001
9017.790039 16108.889648 14815.980469 46.099998
9056.410156 16065.669922 14327.660156 47.400002
9180.889648 16247.219727 14277.669922 45.18
9242.549805 16336.19043 14411.269531 43.400002
9277.049805 16222.169922 14463 44.25
9296.120117 16331.049805 14224.230469 43.98
9342.94043 16302.769531 14224.230469 44.279999
9188.769531 16276.69043 14475.299805 44.369999
9338.400391 16367.879883 14423.19043 43.810001
9448.580078 16268.990234 14477.160156 44.610001
9451.209961 16264.230469 14622.889648 44.07
9587.19043 16323.05957 14696.030273 43.549999
9555.910156 16457.660156 14827.830078 42.150002
9603.709961 16532.609375 14791.990234 40.740002
9623.360352 16573 14946.320312 41.040001
9628.820312 16572.550781 15071.879883 40.990002
9695.769531 16412.710938 15063.769531 41.84
9510.849609 16245.870117 14808.849609 42.799999
9490.790039 16256.139648 14606.879883 42.02
9506.349609 16437.179688 14299.69043 40.98
9454.540039 16170.219727 14300.120117 43.439999
9315.290039 16026.75 13960.049805 44.75
9339.169922 16173.240234 13910.160156 44.380001
9173.709961 16262.55957 13996.80957 43.919998
9317.820312 16424.849609 14417.679688 42.349998
9409.709961 16408.539062 14417.530273 41.709999
9409.709961 16408.539062 14516.269531 41.709999
9409.709961 16449.25 14512.379883 40.939999
9600.089844 16514.369141 14388.769531 40.889999
9544.19043 16501.650391 14546.269531 41
9548.679688 16501.650391 14404.990234 41.549999
9401.549805 16361.459961 14429.259766 41.830002
9446.360352 16448.740234 14288.230469 40.950001
9584.120117 16535.369141 14288.230469 40.200001
9603.230469 16580.839844 14304.110352 40.25
9603.230469 16558.869141 14485.129883 40.209999
9556.019531 16512.890625 14457.509766 40
9529.5 16530.550781 14457.509766 39.560001
9467.530273 16401.019531 14457.509766 39.830002
9521.299805 16518.539062 14033.450195 39.049999
9607.400391 16550.970703 14163.780273 39.119999
9581.450195 16583.339844 14199.589844 38.27
9702.459961 16695.470703 14149.519531 37.130001
9754.429688 16715.439453 14425.44043 37.240002
9754.389648 16613.970703 14405.759766 37.029999
9656.049805 16446.810547 14298.209961 37.419998
9629.099609 16491.310547 14096.589844 36.549999
9659.389648 16511.859375 14006.44043 36.110001
9639.080078 16374.30957 14075.25 35.790001
9697.870117 16533.060547 14042.169922 35.220001
9720.910156 16543.080078 14337.790039 35.240002
9768.009766 16606.269531 14462.169922 34.950001
9892.820312 16606.269531 14602.519531 34.950001
9940.820312 16675.5 14636.519531 33.869999
9939.169922 16633.179688 14670.950195 33.779999
9938.900391 16698.740234 14681.719727 33.639999
9943.269531 16717.169922 14632.379883 33.52
9950.120117 16743.630859 14935.919922 33.380001
9919.740234 16722.339844 15034.25 33.5
9926.669922 16737.529297 15067.959961 33.150002
9947.830078 16836.109375 15079.370117 31.950001
9987.19043 16924.279297 15077.240234 30.35
10008.629883 16943.099609 15124 30.74
10028.799805 16945.919922 14994.799805 30.209999
9949.80957 16843.880859 15069.480469 30.889999
9938.700195 16734.189453 14973.530273 32.369999
9912.870117 16775.740234 15097.839844 31.82
9883.980469 16781.009766 14933.290039 31.77
9920.320312 16808.490234 14975.969727 30.67
9930.330078 16906.619141 15115.799805 29.02
10004 16921.460938 15361.160156 29.17
9987.240234 16947.080078 15349.419922 29.559999
9920.919922 16937.259766 15369.280273 28.83
9938.080078 16818.130859 15376.240234 29.860001
9867.75 16867.509766 15266.610352 28.75
9804.900391 16846.130859 15308.490234 29.110001
9815.169922 16851.839844 15095 28.860001
9833.070312 16826.599609 15162.099609 28.6
9902.410156 16956.070312 15326.200195 27.84
9911.269531 16976.240234 15369.969727 27.549999
10029.429688 17068.259766 15348.290039 27.17
10009.080078 17068.259766 15437.129883 27.17
9906.070312 17024.210938 15379.44043 27.77
9772.669922 16906.619141 15314.410156 28.190001
9808.200195 16985.609375 15302.650391 27.65
9659.129883 16915.070312 15216.469727 28.58
9666.339844 16943.810547 15164.040039 28.299999
9783.009766 17055.419922 15296.820312 27.48
9719.410156 17060.679688 15395.160156 27.950001
9859.269531 17138.199219 15379.299805 27.27
9753.879883 16976.810547 15370.259766 29.93
9720.019531 17100.179688 15215.709961 27.889999
9612.049805 17051.730469 15215.709961 28.51
9734.330078 17113.539062 15343.280273 27.940001
9753.55957 17086.630859 15328.55957 28.18
9794.05957 17083.800781 15284.419922 27.99
9644.009766 16960.570312 15457.870117 28.83
9598.169922 16982.589844 15529.400391 28.65
9653.629883 16912.109375 15618.070312 28.620001
9593.679688 16880.359375 15646.230469 29.08
9407.480469 16563.300781 15620.769531 31.540001
9210.080078 16493.369141 15523.110352 33.009998
9154.139648 16569.279297 15474.5 31.549999
9189.740234 16429.470703 15320.30957 33.790001
9130.040039 16443.339844 15159.790039 33.91
9038.969727 16368.269531 15232.370117 34.619999
9009.320312 16553.929688 14778.370117 33.209999
9180.740234 16569.980469 15130.519531 31.85
9069.469727 16560.539062 15161.30957 31.65
9198.879883 16651.800781 15213.629883 29.889999
9225.099609 16713.580078 15314.570312 28.879999
9092.599609 16662.910156 15318.339844 28.879999
9245.330078 16838.740234 15322.599609 27.799999
9334.280273 16919.589844 15449.790039 27.5
9314.570312 16979.130859 15454.450195 27.709999
9401.530273 17039.490234 15586.200195 27.809999
9339.169922 17001.220703 15539.19043 27.700001
9510.139648 17076.869141 15613.25 27.4
9588.150391 17106.699219 15521.219727 27.629999
9569.709961 17122.009766 15534.820312 27.83
9462.55957 17079.570312 15459.860352 28.27
9470.169922 17098.449219 15424.589844 28.110001
9479.030273 17098.449219 15476.599609 28.110001
9507.019531 17067.560547 15668.599609 28.280001
9626.490234 17078.279297 15728.349609 27.950001
9724.259766 17069.580078 15676.179688 28.01
9747.019531 17137.359375 15668.679688 27.450001
9758.030273 17111.419922 15705.110352 27.51
9710.700195 17013.869141 15749.150391 28.23
9700.169922 17068.710938 15788.780273 28.07
9691.280273 17049 15909.200195 28
9651.129883 16987.509766 15948.290039 28.620001
9659.629883 17031.140625 15948.290039 29.360001
9632.929688 17131.970703 15911.530273 27.879999
9661.5 17156.849609 15888.669922 27.629999
9798.129883 17265.990234 16067.570312 27.200001
9799.259766 17279.740234 16321.169922 27.23
9749.540039 17172.679688 16205.900391 28.16
9595.030273 17055.869141 16205.900391 29.23
9661.969727 17210.060547 16167.450195 28.290001
9510.009766 16945.800781 16374.139648 30.32
9490.549805 17113.150391 16229.860352 29.370001
9422.910156 17071.220703 16310.639648 30.809999
9474.299805 17042.900391 16173.519531 31.18
9382.030273 16804.710938 16082.25 31.889999
9195.679688 16801.050781 15661.990234 31.559999
9195.679688 17009.689453 15708.650391 29.620001
9209.509766 16991.910156 15890.950195 30.08
9086.209961 16719.390625 15783.830078 32.27
8995.330078 16994.220703 15595.980469 29.549999
9005.019531 16659.25 15478.929688 32.209999
8788.80957 16544.099609 15300.549805 35.849998
8812.429688 16321.070312 15300.549805 39.560001
8825.209961 16315.19043 14936.509766 38.93
8571.950195 16141.740234 15073.519531 39.41
8582.900391 16117.240234 14738.379883 40.330002
8850.269531 16380.410156 14532.509766 38.580002
8717.759766 16399.669922 15111.230469 35.599998
8886.959961 16614.810547 14804.280273 32.990002
8940.139648 16461.320312 15195.769531 35.52
9047.30957 16677.900391 15138.959961 33.48
8987.799805 16805.410156 15291.639648 33.169998
8902.610352 16817.939453 15388.719727 32.669998
9068.19043 17005.75 15329.910156 30.5
9082.80957 16974.310547 15553.910156 31.02
9114.839844 17195.419922 15658.200195 31.139999
9326.870117 17390.519531 16413.759766 30.32
9251.700195 17366.240234 16413.759766 30.809999
9166.469727 17383.839844 16862.470703 30.620001
9315.480469 17484.529297 16937.320312 30.24
9377.410156 17554.470703 16792.480469 29.450001
9291.830078 17573.929688 16880.380859 29.030001
9351.870117 17613.740234 16780.529297 27.889999
9369.030273 17614.900391 17124.109375 27.9
9210.959961 17612.199219 17197.050781 28.280001
9248.509766 17652.789062 17392.789062 28.57
9252.94043 17634.740234 17490.830078 28.66
9306.349609 17647.75 16973.800781 28.6
9456.530273 17687.820312 17344.060547 28.1
9472.799805 17685.730469 17288.75 28.780001
9483.969727 17719 17300.859375 28.48
9732.549805 17810.060547 17357.509766 27.92
9785.540039 17817.900391 17357.509766 27.309999
9861.209961 17814.939453 17407.619141 27.120001
9915.55957 17827.75 17383.580078 26.700001
9974.870117 17827.75 17248.5 26.700001
9980.849609 17828.240234 17459.849609 27.4
9963.509766 17776.800781 17590.099609 28.57
9934.080078 17879.550781 17663.220703 26.969999
9971.790039 17912.619141 17720.429688 26.52
9851.349609 17900.099609 17887.210938 26.540001
10087.120117 17958.789062 17920.449219 26.1
10014.990234 17852.480469 17935.640625 27.049999
9793.709961 17801.199219 17813.380859 27.440001
9799.730469 17533.150391 17412.580078 30.33
9862.530273 17596.339844 17257.400391 32.139999
9594.730469 17280.830078 17371.580078 33.889999
9334.009766 17180.839844 17099.400391 33.049999
9563.889648 17068.869141 16755.320312 34.630001
9544.429688 17356.869141 16819.730469 31.219999
9811.05957 17778.150391 17210.050781 30.17
9786.959961 17804.800781 17621.400391 29.9
9865.759766 17959.439453 17635.140625 28.49
9922.110352 18024.169922 17635.140625 28.51
9922.110352 18030.210938 17854.230469 28.309999
9922.110352 18030.210938 17808.75 28.309999
9922.110352 18053.710938 17818.960938 28.59
9927.129883 18038.230469 17729.839844 28.51
9805.549805 17983.070312 17450.769531 29.200001
9805.549805 17823.070312 17450.769531 31.51
9764.730469 17832.990234 17450.769531 30.99
9473.160156 17501.650391 17408.710938 33.209999
9469.660156 17371.640625 16883.189453 33.950001
9518.179688 17584.519531 16885.330078 32.880001
9837.610352 17907.869141 17167.099609 30.77
9648.5 17737.369141 17197.730469 31.98
9781.900391 17640.839844 17197.730469 33.490002
9941 17613.679688 17087.710938 34.389999
9817.080078 17427.089844 16795.960938 35.119999
10032.610352 17320.710938 17108.699219 36.130001
10167.769531 17511.570312 16864.160156 35.470001
10242.349609 17511.570312 17014.289062 35.470001
10257.129883 17515.230469 17366.300781 35.119999
10299.230469 17554.279297 17280.480469 33.450001
10435.620117 17813.980469 17329.019531 31.299999
10649.580078 17672.599609 17511.75 32.099998
10798.330078 17678.699219 17468.519531 30.629999
10628.580078 17387.210938 17768.300781 32
10710.969727 17191.369141 17795.730469 34.669998
10737.870117 17416.849609 17606.220703 33.5
10694.320312 17164.949219 17674.390625 36.869999
10828.009766 17361.039062 17558.039062 34.900002
10890.950195 17666.400391 17335.849609 33.240002
10911.320312 17673.019531 17678.740234 34.150002
10905.410156 17884.880859 17504.619141 32.91
10846.389648 17824.289062 17648.5 34.299999
10663.509766 17729.210938 17711.929688 34.470001
10753.830078 17868.759766 17652.679688 33.150002
10752.110352 17862.140625 17652.679688 33.310001
10919.650391 17972.380859 17979.720703 31.35
10963.400391 18019.349609 17913.359375 30.969999
10923.230469 18019.349609 18004.769531 30.969999
10895.620117 18047.580078 17987.089844 31.049999
10961 18029.849609 18199.169922 30.809999
11001.94043 17985.769531 18264.789062 30.120001
11050.639648 18140.439453 18332.300781 29.049999
11130.919922 18116.839844 18466.919922 29.139999
11205.740234 18209.189453 18603.480469 27.959999
11210.269531 18224.570312 18585.199219 28.1
11327.19043 18214.419922 18785.789062 27.780001
11401.660156 18132.699219 18797.939453 27.620001
11410.360352 18288.630859 18826.880859 26.700001
11280.360352 18203.369141 18815.160156 27.280001
11390.379883 18096.900391 18703.599609 27.219999
11504.009766 18135.720703 18751.839844 26.879999
11550.969727 17856.779297 18971 28.030001
11582.110352 17995.720703 18790.550781 27.66
11500.379883 17662.939453 18665.109375 28.51
11805.990234 17635.390625 18723.519531 29.23
11799.389648 17895.220703 18991.109375 27.48
11901.610352 17749.310547 19254.25 28.1
12167.719727 17977.419922 19246.060547 27.41
11980.849609 17849.080078 19437 27.299999
11922.769531 18076.189453 19544.480469 26.129999
11899.400391 17959.029297 19476.560547 26.129999
12039.370117 18127.650391 19560.220703 25.73
11895.839844 18116.039062 19560.220703 25.24
12005.69043 18011.140625 19713.449219 25.15
11865.320312 17718.539062 19746.199219 26.27
11843.679688 17678.230469 19471.119141 26.049999
11868.330078 17712.660156 19285.630859 25.74
12086.009766 17976.310547 19411.400391 24.959999
11966.169922 17776.119141 19206.990234 25.629999
12001.379883 17698.179688 19034.839844 25.52
11967.389648 17763.240234 19312.789062 25.059999
11967.389648 17763.240234 19435.080078 25.059999
11967.389648 17880.849609 19397.980469 24.530001
12123.519531 17875.419922 19640.539062 24.450001
12035.860352 17902.509766 19789.810547 23.969999
12166.44043 17958.730469 19937.720703 23.139999
12374.730469 18057.650391 19907.630859 22.129999
12338.730469 17977.039062 19905.460938 22.66
12227.599609 18036.699219 19908.679688 22.469999
12231.339844 18112.609375 19869.759766 21.98
11998.860352 18105.769531 19885.769531 21.52
11688.700195 17826.300781 19652.880859 22.290001
11891.910156 18034.929688 19634.490234 21.540001
11939.580078 17949.589844 19909.089844 21.530001
11867.370117 18038.269531 20133.900391 21.299999
11723.580078 18058.689453 20187.650391 21.1
11810.849609 18080.140625 20020.039062 20.889999
12039.160156 18037.970703 19983.320312 21.450001
11811.660156 18110.140625 20058.949219 20.77
11432.719727 18035.529297 20058.949219 21.24
11454.379883 17840.519531 19520.009766 21.84
11454.379883 18024.060547 19531.630859 20.809999
11619.849609 18070.400391 19531.630859 20.82
11327.679688 17928.199219 19531.630859 21.469999
11350.150391 17841.980469 19531.630859 21.860001
11407.969727 17924.060547 19291.990234 21.700001
11709.730469 18191.109375 19379.189453 20.610001
11673.349609 18105.169922 19620.910156 21.120001
11472.410156 18068.230469 19624.839844 21.049999
11351.459961 18060.490234 19764.720703 20.67
11559.820312 18252.240234 19570.240234 20.26
11447.030273 18272.560547 19732.919922 20.059999
11594.280273 18298.880859 19890.269531 19.42
11853.330078 18312.390625 20026.380859 19.139999
11848.469727 18285.400391 20196.560547 19.18
11864.589844 18285.740234 20202.869141 18.65
11815.009766 18232.019531 20264.410156 18.68
11815.009766 18232.019531 20413.769531 18.68
11625.129883 18041.539062 20437.480469 19.389999
11771.129883 18162.990234 20472.580078 18.690001
11677.570312 18126.119141 20551.460938 18.879999
11413.820312 18010.679688 20563.150391 19.02
11436.049805 18040.369141 20569.869141 18.84
11328.799805 18011.939453 20543.189453 19.120001
11419.620117 18076.269531 20473.509766 18.790001
11340.599609 17905.580078 20488.189453 19.41
11197.150391 17849.460938 20460.900391 19.1
11064.919922 17766.550781 20457.189453 19.469999
11001.290039 17764.039062 20096.300781 19.25
11265.389648 18000.400391 20046.359375 18.43
11332.780273 18039.369141 20382.970703 18
11196.490234 17898.839844 20407.080078 18.25
10984.969727 17791.169922 20387.789062 19.030001
11044.009766 17904.480469 20257.939453 18.690001
10978.009766 17935.740234 20219.269531 18.629999
11100.299805 18115.839844 19990.820312 18.09
11040.099609 18015.949219 20174.240234 18.27
11460.5 18119.779297 20428.189453 17.450001
11542.540039 18144.070312 20809.419922 16.99
11471.259766 17966.070312 20868.029297 17.299999
11473.129883 17890.359375 20771.400391 17.459999
11492.429688 17946.679688 20706.150391 17.35
11083.200195 17596.349609 20109.949219 20.27
10944.969727 17619.509766 20235.730469 20.139999
11180.5 17757.910156 20329.320312 18.780001
11099.349609 17730.109375 20522.5 19.969999
11058.389648 17730.109375 20539.789062 19.969999
10890.629883 17683.580078 20112.119141 20.469999
10676.780273 17776.910156 20376.589844 19.4
10747.299805 17515.419922 19737.640625 21.35
10996.410156 17548.619141 19855.5 21.51
11315.629883 17760.410156 19779.830078 19.85
11484.379883 17977.679688 20089.769531 17.91
11516.900391 18053.580078 20385.330078 17.75
11539.660156 18050.169922 20463.330078 17.700001
11716.759766 18120.25 20600.119141 16.530001
11673.419922 18086.449219 20650.919922 16.389999
11735.719727 18100.410156 20650.919922 16.35
11604.799805 17919.289062 20841.970703 16.200001
11520.669922 17851.039062 20593.669922 16.120001
11512.110352 17731.919922 20683.949219 16.299999
11347.450195 17568.529297 20544.529297 16.85
11056.400391 17440.589844 20350.099609 17.719999
11173.910156 17630.269531 20328.890625 16.49
11211.849609 17751.390625 20302.910156 16.17
11257.150391 17745.980469 20522.830078 16.049999
11308.990234 17689.859375 20585.240234 16.02
11443.719727 17598.199219 20548.109375 15.78
11456.070312 17550.689453 20520.359375 15.83
11636.299805 17540.470703 20614.060547 15.72
11585.099609 17419.75 20664.439453 16.280001
11490.830078 17373.380859 20724.560547 16.129999
11604.780273 17615.169922 20808.689453 15.54
11293.650391 17402.839844 20720.75 16.219999
10924.610352 17402.509766 20392.769531 16.23
11014.629883 17408.25 20595.550781 16.030001
10985.139648 17477.400391 20519.449219 16
10940.330078 17545.179688 20620.259766 15.81
10915.919922 17511.339844 20554.470703 15.98
10682.150391 17348.730469 20222.630859 16.290001
10432.19043 16990.689453 20033.519531 17.65
10124.519531 16459.75 19435.830078 20.709999
9648.429688 15871.349609 18540.679688 24.389999
10128.120117 15666.44043 17806.699219 26.51
9997.429688 16285.509766 18376.830078 24.120001
10315.620117 16654.769531 18574.439453 24.67
10298.530273 16643.009766 19136.320312 25.860001
10259.459961 16528.029297 18890.480469 26.83
10015.570312 16058.349609 18165.689453 30.76
10048.049805 16351.379883 18095.400391 27.48
10317.839844 16374.759766 18182.390625 27.32
10038.040039 16102.379883 17792.160156 29.32
10108.610352 16102.379883 17860.470703 29.32
10271.360352 16492.679688 17427.080078 26.76
10303.120117 16253.570312 18770.509766 27.35
10210.44043 16330.400391 18299.619141 26.65
10123.55957 16433.089844 18264.220703 26.059999
10131.740234 16370.959961 17965.699219 26.07
10188.129883 16599.849609 18026.480469 23.5
10227.209961 16739.949219 18171.599609 22.09
10229.580078 16674.740234 18432.269531 21.969999
9916.160156 16384.580078 18070.210938 24.65
9948.509766 16510.189453 18070.210938 23.049999
9570.660156 16330.469727 18070.210938 24.35
9612.620117 16279.889648 18070.210938 23.809999
9427.639648 16201.320312 17571.830078 24.48
9688.530273 16314.669922 17880.509766 25.09
9483.549805 16001.889648 17645.109375 26.84
