time value.Minimum.Variance value.Maximum.Sharpe value.Fixed.Weights value.Fixed.Weights.Leveraged value.Black.Litterman value.Equal.Risk value.Min.Variance.Robust value.Maximum.Sharpe.Robust value.MV.Max.Allocation value.MV.Max.Allocation...Short.Constraint
2013-09-09 108.253765925323 113.28295896662 114.28490882383 119.524526240469 113.716162079431 108.598993109834 113.323839507379 112.62870259567 102.700757936639 110.606246727315
2013-09-10 108.772833026252 114.254323182216 115.631396623233 121.122084402136 115.072865620493 109.486551247156 114.474115180062 114.242785165942 102.976664493617 111.343563468419
2013-09-11 108.73050165004 114.472822475238 115.724027209224 121.342842066894 115.333761129874 109.578765092862 114.544068428514 114.086894708472 103.010002951678 111.359841753962
2013-09-12 108.445658564306 114.052457224341 115.336672944703 120.866656140591 114.999031354869 109.31314666087 114.117209489969 113.692654299338 102.910169444451 111.017473095862
2013-09-13 108.725858779518 114.464485481374 115.772478588496 121.392654812677 115.381766350032 109.60642906909 114.564828895761 114.181567495588 103.015413985235 111.362079111064
2013-09-16 109.037886215286 115.23960212569 116.552536229842 122.272840926344 116.280053047425 110.153531765055 115.278855714065 114.845902978334 103.199719930431 111.789320486872
2013-09-17 108.825769794433 114.909924430445 116.206894191524 121.937271448849 115.965311836825 109.920128065706 114.927972421356 114.469965417687 103.117500030018 111.549824623326
2013-09-18 109.498369808893 116.058784824768 117.233828192827 123.179651778764 116.957723508583 110.638040121208 116.024430419762 115.398188289507 103.385007684263 112.377029376955
2013-09-19 109.884612216006 116.299024652383 118.043315962499 124.071502971418 117.498457967836 111.11066253617 116.684909918583 116.885176691565 103.515757037673 112.860738995098
2013-09-20 108.761073276244 114.146136783047 116.558606162208 122.402628080512 115.931210800129 110.008321447277 114.926194961736 116.062738129048 103.069418335431 111.558073148533
2013-09-23 108.521251387994 113.756580915007 116.080281392369 121.840768482099 115.479966633335 109.691155880286 114.480768398114 115.5003912152 102.965037780834 111.246837191001
2013-09-24 108.512172943933 113.620756527349 116.208606139658 121.999478920271 115.535923233151 109.744762379543 114.515696504866 115.905433557964 102.963991117088 111.262087535691
2013-09-25 108.338682327016 113.365799624695 115.980717358726 121.765933510498 115.340684031647 109.587909370921 114.260015306678 115.678413480852 102.904419613055 111.069320873693
2013-09-26 108.828405741381 113.978887236722 116.646256404788 122.552618919287 115.853053359567 110.027715608333 114.9714242303 116.49918572588 103.065525265605 111.646279348298
2013-09-27 108.515576738373 113.442942274414 116.231395928617 121.958703585754 115.452484088233 109.73025382449 114.493408137845 116.183490507818 102.948658477243 111.245609391673
2013-09-30 107.708287728069 112.168838273687 114.896668795236 120.391451659167 114.223392819513 108.826907237957 113.144714565695 114.744154615401 102.629690629204 110.249131779403
2013-10-01 108.081167573244 112.846670800267 115.755370098132 121.449625427985 115.08039231939 108.827175529815 113.910703497948 115.732023389697 102.630361330103 110.770187908636
2013-10-02 107.15954837567 111.630733373503 114.25768899917 119.718957943697 113.841511042056 107.865452692188 112.431816027713 113.821557652383 102.30385534175 109.649921692241
2013-10-03 106.944867095141 110.988289460229 113.901061345638 119.197993725544 113.336624019662 107.570518303349 112.012004499942 113.836122958154 102.187283665445 109.348329327672
2013-10-04 106.619654828948 110.71732702833 113.531408799757 118.826433107204 113.146962895037 107.349665629981 111.603726165052 113.24261511912 102.105558526183 109.000662043736
2013-10-07 106.205620780198 110.045533312707 112.862149559643 117.814416273288 112.521057828294 106.896436455908 110.916218167617 112.556315400075 101.950290646774 108.423325865837
2013-10-08 106.002069628589 109.329142821743 112.519524469319 117.255761241933 111.975574143883 106.594354093478 110.494588992309 112.703453532217 101.827989134539 108.11665253611
2013-10-09 106.332536225658 109.674424521115 112.825494752625 117.734589722383 112.141750741109 106.793431524406 110.886774833663 113.08661136548 101.909572260766 108.513945845369
2013-10-10 107.433191089669 111.922947305181 114.867613927434 120.342467686165 114.333376064953 108.232671395025 112.941734795621 114.77860931366 102.414823732809 109.985545502805
2013-10-11 108.026445051329 112.923733449488 115.79411413616 121.403446479027 115.221713656776 108.871788784575 113.917076735684 115.651586516682 102.648650537721 110.700745899702
2013-10-14 107.831999224926 112.830479942864 115.495471087701 121.043187874184 115.072626286035 108.709207641601 113.646232295986 115.064376457219 102.60181981834 110.465603470428
2013-10-15 107.63570159879 112.280517892194 115.607530513783 120.942897935815 115.061029397287 108.691765178312 113.497057819701 115.826787043535 102.545694227441 110.228341525031
2013-10-16 108.223776159336 113.57746030757 116.482931267865 122.338503658904 116.077001201513 109.35793511145 114.501958913971 116.211427549939 102.800277551923 111.054511354758
2013-10-17 108.460067187041 113.787429319971 116.683782328633 122.746557733661 116.156931436303 109.483466360853 114.765716613893 116.501343607413 102.850577350901 111.361022035536
2013-10-18 108.218286740592 113.433763087032 116.576241864139 122.668138144515 116.090937172975 109.384670089397 114.518756488212 116.565753069718 102.788073572142 111.130867181456
2013-10-21 108.248026598101 113.190809017977 116.675191499904 122.749854363761 116.016590135929 109.391873887871 114.536642508952 117.091679643088 102.771344932015 111.16116611151
2013-10-22 108.414084863226 113.672578103243 117.179742429255 123.284709637657 116.622526839386 109.745744035969 114.976646114071 117.516642969006 102.88636806096 111.394295848864
2013-10-23 107.555814385267 112.55349695493 115.896483689732 121.878670739367 115.585500733999 108.915009073177 113.659858082893 115.923133848618 102.592995166155 110.39431208424
2013-10-24 107.798305942703 112.909226579823 116.466493429753 122.544579907603 116.104773967137 109.273587102377 114.14708209864 116.698814813172 102.701031395366 110.722913237481
2013-10-25 107.129809727266 112.361459179292 115.517035298452 121.529224792728 115.534537151575 108.714867674935 113.211513362337 115.12143208477 102.515691196396 109.965087849333
2013-10-28 107.66756060662 112.85426860612 116.258172756284 122.312048845778 116.002242880894 109.161926420813 113.962330709773 116.279596890785 102.67018063172 110.569126036023
2013-10-29 107.722297225384 113.259928245109 116.448739306569 122.537980116818 116.369610887136 109.338273294847 114.168701146692 116.1379035728 102.739848006442 110.661013673713
2013-10-30 108.016025182424 113.461546377534 116.833248377276 122.923070786646 116.566097800842 109.558672437235 114.554799695785 116.82248643046 102.814940226685 110.980396327668
2013-10-31 107.510908363205 112.861163795972 116.229487874798 122.276039183125 116.137882947711 109.165511851559 113.869851408473 116.083748078644 102.664196994715 110.421273024601
2013-11-01 107.709738722852 113.455505087297 116.333966497449 122.414025482968 116.385188956562 109.165781391374 114.14100559818 115.658906558914 102.664870815374 110.635181234038
2013-11-04 108.214378584354 114.632277734459 117.048187778363 123.268377237229 117.25808581486 109.720563916137 114.996763759855 115.83728760408 102.878008185943 111.247371481444
2013-11-05 108.427308797223 114.712837787215 117.258861064731 123.503449120986 117.295939268071 109.842600715046 115.228299706642 116.295966470514 102.899898894709 111.476234200728
2013-11-06 109.02072625706 115.707106422129 118.157106150765 124.523852400044 118.152706104858 110.46844305982 116.187774608602 117.126184083948 103.107736121112 112.184068678213
2013-11-07 108.408424831244 114.683733052513 117.524980383698 123.733014664851 117.55901108072 109.985263729141 115.350729058565 116.802619349451 102.941733481778 111.481879611659
2013-11-08 108.616770409061 115.450324445198 117.708741255449 124.068540224906 117.974399858834 110.195695259641 115.701892280273 116.303101063743 103.037944686998 111.753555609162
2013-11-11 109.38006499965 116.633543282774 118.835639914108 125.291878044511 118.992778290459 110.970610316243 116.902376077607 117.445433122112 103.299668228926 112.640270992758
2013-11-12 109.842939155114 116.922611285825 119.394941193622 125.907240622414 119.239910020457 111.308243179148 117.481075241393 118.477276146527 103.376821848544 113.15383319424
2013-11-13 109.699835325388 116.868733891077 119.087406179392 125.587048610441 119.053108305688 111.135716132813 117.239104027232 117.865643440322 103.340212780023 112.979590614248
2013-11-14 110.332635552322 117.650367372222 120.343021667311 126.975178914759 120.095558746266 111.924510067936 118.361555279118 119.661344644916 103.558529713389 113.768874233586
2013-11-15 110.882198577917 118.358379291058 121.170732067328 127.907458866652 120.761141310679 112.469873882861 119.205821171595 120.703401874821 103.719696986892 114.417614670423
2013-11-18 110.641556416759 118.110635129276 121.060789986374 127.788721419221 120.753276739187 112.379288408898 118.979168281765 120.624642578387 103.685547915234 114.17847375007
2013-11-19 110.535602544257 117.925474887058 120.793433550483 127.463509822176 120.491776457259 112.208051506788 118.750618980848 120.291115522862 103.641499180408 114.027097271417
2013-11-20 110.302435533705 117.485681230453 120.534825780275 127.244571746295 120.219300154503 112.006883604977 118.412548771942 120.201185134045 103.54697694126 113.786914457876
2013-11-21 111.02619631035 118.476260494734 121.488459153057 128.37069214376 120.996217721445 112.65893300317 119.465227382081 121.248254224892 103.742096188468 114.635199973722
2013-11-22 111.355954731994 119.22945692098 121.973014739793 128.936137170238 121.575014428981 113.028968529662 120.030492312343 121.418037481592 103.883888993867 115.034016143445
2013-11-25 111.129599927455 118.728222795007 122.029482890665 128.988320572476 121.567842848662 112.991189433713 119.847096001004 121.989225231798 103.831315594075 114.826389943282
2013-11-26 110.96093700398 118.647688267072 121.733715276866 128.653173221756 121.402898736022 112.821833231258 119.593155048032 121.412427701499 103.799713186495 114.621944034907
2013-11-27 110.908719456119 118.683349744799 121.891507148748 128.823588443389 121.631089147044 112.91545488592 119.655747985755 121.608134799896 103.827825253337 114.599477409878
2013-11-28 111.284559227187 119.089338774354 122.56574174995 100 122.146632346158 113.336104627692 120.273679914741 122.621018138236 100 100
2013-11-29 110.873628394113 118.51953531855 122.083658084457 128.99653119563 121.759888518307 112.997780403958 119.705011020718 122.143909956201 103.835744846058 114.583504201851
2013-12-02 110.620277975338 118.043331324853 121.750012367526 128.610415763725 121.413329365886 112.998061922713 119.31069422929 121.948045112185 103.836448606278 114.286701492773
2013-12-03 110.556287426841 117.606558234909 120.999401038648 127.733738614578 120.490710449783 112.513808751485 118.802597687887 121.101469277378 103.716669550139 114.085717379244
2013-12-04 109.848375400228 116.783214291586 119.679016715112 126.330357685723 119.437472127983 111.694458244894 117.600311321885 119.17809108871 103.481666046556 113.234249137861
2013-12-05 109.268261405727 115.90336528924 118.682966099914 125.24079108145 118.53909386262 111.034423686819 116.61899721422 118.029248627152 103.277817697555 112.536354232657
2013-12-06 109.897503667425 117.053970981113 119.836827401076 126.586300992762 119.700465613246 111.825769847373 117.759933968235 119.14953627472 103.508198967971 113.333519108478
2013-12-09 109.91960345791 116.817705436403 120.00619256296 126.792478681385 119.706614378176 111.87627420083 117.811822074475 119.788419462874 103.479576014034 113.382545619159
2013-12-10 109.620776899767 116.269616327013 119.298107040335 126.0126565965 118.99830525598 111.41264695978 117.186264376016 118.966191429014 103.342220001811 112.988982802391
2013-12-11 108.997727853462 115.14601503792 118.35162296681 124.857791047444 118.04999285794 110.740273491938 116.160887504166 118.192723484408 103.151654209291 112.21953868941
2013-12-12 108.501834162615 114.264044297487 117.472335312359 123.895585718383 117.179391538736 110.138113682018 115.281813256464 117.331167614638 102.954373616407 111.616213330182
2013-12-13 108.579577205166 114.356938038319 117.536216165663 123.959547300796 117.217770919753 110.184337296884 115.371980409885 117.390803299359 102.973860744287 111.696444399236
2013-12-16 108.460222087114 114.85054359473 117.895101201507 124.343370615085 117.976989472225 110.476935234473 115.595953278119 117.29146343213 103.099700813828 111.650781288854
2013-12-17 108.642172793215 114.873264505267 117.86188568982 124.320072587591 117.77428291528 110.450099770506 115.673960731538 117.355460929141 103.084958249348 111.814600914785
2013-12-18 109.847978883869 116.942438870299 119.809297180593 126.635159993726 119.662770236081 111.797571261518 117.696799945825 119.200957331493 103.468450904747 113.305893376834
2013-12-19 110.392252907397 117.664216177273 121.174528916102 128.081317215131 120.867183519034 112.636139480558 118.819913403408 121.199911908437 103.705832331452 114.012477349915
2013-12-20 110.629796940419 118.370586026611 121.688622990946 128.618305744315 121.54098007945 113.025923293812 119.345043174434 121.406675735996 103.865446501729 114.313163286422
2013-12-23 110.808303485908 118.827144719473 122.251511466977 129.325565004485 122.176801064812 113.402995641122 119.816478243866 121.98172511602 103.950790612849 114.599332438118
2013-12-24 110.931179704312 119.077027828584 122.402193136605 129.543629784472 122.345748605625 113.521229583893 120.005328005013 122.030829282503 103.979325229761 114.75481372895
2013-12-25 100 119.235006112347 122.63060283379 100 122.498373432726 100 120.235489096868 122.375556979898 100 100
2013-12-26 100 120.141694853648 123.371799598538 130.634816144121 123.17830165481 100 121.082493723847 123.01184941127 100 100
2013-12-27 111.556805703274 120.130827652325 123.620765311878 130.869747463571 123.517769011174 114.331517387691 121.158810968406 123.393650420786 104.234607997359 115.529859270847
2013-12-30 111.379192336403 119.775287778573 123.248562992485 130.431931171203 123.127246846194 114.077666780159 120.806225487157 123.032717171836 104.163761718779 115.294716711979
2013-12-31 111.486775925296 120.02166889763 123.375468758206 130.57024692728 123.286372241174 114.183295741891 120.974405651618 123.030094282662 104.210123429187 115.416203351237
2014-01-02 111.487284200823 120.02166889763 122.317765824362 129.371970511701 122.07735396733 114.183634592242 120.974405651618 123.030094282662 104.210970510928 115.41659865605
2014-01-03 111.812774822217 120.661364580469 122.752159123963 129.858719739551 122.594978378555 114.510673671733 121.549032735031 123.516472734654 104.329831813071 115.743437135077
2014-01-06 111.938651338673 121.005282254752 122.611365307772 129.73369794191 122.643999727822 114.477411966562 121.737373089686 123.48513306119 104.347149484797 115.789415865698
2014-01-07 112.168304306255 121.556866820581 123.014023025855 130.232070258948 123.178544121833 114.76727235884 122.219905884865 124.20716309114 104.425454705911 116.004080157777
2014-01-08 112.217192942707 121.403535845713 123.498470550814 130.752129983213 123.351829082471 115.025297730345 122.291337151055 124.301505533764 104.465164929381 116.111987590437
2014-01-09 111.89283100159 120.947055849257 122.471424238801 129.639147441816 122.541241067293 114.391909766789 121.650912285693 123.385440189291 104.302720722847 115.660748807821
2014-01-10 112.012326739857 121.183331112462 122.84159017941 130.101171361576 122.898069249728 114.626013674659 121.91919466121 123.876156308671 104.341816116671 115.76694878055
2014-01-13 111.330924134946 119.942653871333 122.341686800096 129.468851881479 122.229403400303 114.170284414629 120.876229316041 123.696602725203 104.163631238105 115.272172798918
2014-01-14 111.28997869837 120.196256344056 121.811787819344 129.002817004057 122.105356939705 113.896495683109 120.846630780335 123.738462216079 104.085456266141 115.054014392998
2014-01-15 112.085641480246 121.570904791281 123.850172606387 131.192326519176 123.957778814509 115.209475025477 122.417775807925 125.898465935954 104.471976300517 116.121101928749
2014-01-16 111.899625025532 121.319586633732 123.392462051279 130.687310719616 123.605876173374 114.918001188884 122.091099775483 125.59060030103 104.395465241205 115.907422242388
2014-01-17 112.057275213956 121.656911888038 123.592465882601 130.893883797881 123.8745563149 115.072894274992 122.380561011035 125.877801393149 104.462400986688 116.090488613552
2014-01-20 112.064917668132 121.620312600961 123.548265561114 100 123.796476263293 115.047813731987 122.352794680774 125.690114465701 100 100
2014-01-21 112.350965322563 122.021641001843 124.157650130385 131.538863043811 124.279298716515 115.446788253391 122.836764276607 126.068115071938 104.561069690528 116.361325211818
2014-01-22 112.209656331895 121.768109895362 123.946400142885 131.349065840058 124.060439098864 115.294680240255 122.593260743302 125.885207109216 104.490594959383 116.16433448469
2014-01-23 111.519925354333 120.493200080363 122.776384487155 130.015030886123 122.84564181289 114.473485562431 121.349023305627 124.690410762489 104.239205845059 115.466959143656
2014-01-24 109.998420918346 117.688334139255 119.947361708773 126.733342427779 119.977756293024 112.528234265851 118.54163435264 121.707693298196 103.692585461605 113.953003030217
2014-01-27 109.429296370416 116.752671798908 118.920153494092 125.579946238036 119.035951983712 111.825569058786 117.557784199556 120.908315955457 103.482508371033 113.369892647932
2014-01-28 109.666587142908 117.28409899774 119.284531670258 126.089161561028 119.511794791333 112.094448418935 118.022753960488 121.487761626284 103.534277996588 113.51101772902
2014-01-29 109.540090208682 116.678858622473 119.508973514814 126.149226024725 119.285904959735 112.154802845031 117.72261338434 121.029289357736 103.573161779008 113.61650866589
2014-01-30 109.490892673569 116.923661497165 118.993610083886 125.642303498098 119.175744743519 111.887066537449 117.689102155265 121.113880146962 103.519119672843 113.464989399056
2014-01-31 109.204690663712 116.313030552781 118.502525724298 124.869870267107 118.591316612047 111.537669328304 117.129441284115 120.417826834754 103.500418922574 113.411234552775
2014-02-03 108.52392049624 115.008088675107 117.262705080481 123.310178523487 117.282094490186 111.538015425694 115.854656754313 119.003990522067 103.501284110602 112.872436216533
2014-02-04 107.994953594323 114.461665124713 115.559487539954 121.545522694381 116.122899691792 110.665080438677 114.904024079447 117.937172879626 103.29859231628 112.074362583233
2014-02-05 108.167213210739 114.577025783542 116.065378261902 121.963623307717 116.40451113819 110.901972471459 115.168189137811 118.068448260419 103.378007816151 112.433296595128
2014-02-06 108.723660423697 115.783183149167 117.030729727343 123.343203901664 117.568781051176 111.662572952899 116.268219117086 119.49000094583 103.546672228344 112.704594351661
2014-02-07 109.370610274534 116.826723588736 118.214728745539 124.81368637781 118.634846458849 112.437867984082 117.380282371759 120.380648193331 103.702471946803 113.198638977467
2014-02-10 109.171583388946 116.400761576138 118.066828156834 124.64955261022 118.379048280243 112.264974564974 117.042472805334 120.176461347932 103.626177535206 113.013495460237
2014-02-11 109.839531577292 117.829301793814 119.378545996478 126.174349846669 119.878223394833 113.245059444241 118.394261188566 122.059486492479 103.955992623825 113.726773251419
2014-02-12 109.790351492793 117.748375109387 119.648103562953 126.522686668843 120.078078762176 113.361569584347 118.405482260115 122.514998513969 103.963516233107 113.692773010923
2014-02-13 109.888442545048 118.181750501823 119.554384487864 126.440960919987 120.283727331299 113.452794821258 118.641085470587 122.907044888918 104.052618178474 113.769271702609
2014-02-14 109.989553992802 118.598671843053 119.556707262168 126.483708372573 120.545295337344 113.583554375918 118.895343080735 123.384554369619 104.13901424153 113.842383956924
2014-02-17 110.064349186762 118.66935812113 119.730602786822 100 120.651374111965 113.672343118741 119.008140989304 123.425221249356 100 100
2014-02-18 110.256870963933 118.670666261514 120.639175938157 127.685468727374 121.115435003623 114.055103990252 119.33051922638 123.768981840188 104.173380519365 114.173913721783
2014-02-19 109.78251445696 117.930017728622 119.904088600047 126.719301655088 120.462079889335 113.56196128187 118.56311906396 123.37261258645 104.099037175936 113.888069866097
2014-02-20 109.552973680659 117.731924665204 118.998393394503 125.843634141847 119.86544293924 113.117242875845 118.125591196038 122.760921487437 103.976737153931 113.425138271284
2014-02-21 110.085244500755 118.381686012421 120.392507493399 127.319727100979 120.876255113577 113.87929477454 119.046773206622 123.610772332554 104.158796234019 114.115655438682
2014-02-24 110.24528525654 118.810867926924 120.569192397789 127.530037335593 121.209496122098 114.08101531244 119.377906732937 124.06962512543 104.253713924587 114.278479602482
2014-02-25 110.401944155848 118.9121872068 121.041462050573 128.040717419459 121.471858456394 114.301062938079 119.619572588644 124.198515852439 104.281046529806 114.467240647399
2014-02-26 110.32800913877 118.796680714738 120.715953209496 127.657102356602 121.205289861973 114.121640997334 119.442966285472 123.831328253401 104.245102355811 114.37669669684
2014-02-27 110.498380771622 119.058088530962 120.579029664438 127.515512447687 121.122466020079 114.101953108453 119.608012549652 123.381871457643 104.241313402004 114.445453008629
2014-02-28 110.814825820942 119.764141224638 121.220026231064 128.159376227093 121.875770301401 114.587427866541 120.268562460381 124.373317795425 104.449391647823 114.913428745699
2014-03-03 109.50991893762 117.215689587847 118.366563475964 124.92611177143 118.947888416169 114.587771655652 117.672725818117 120.85367943197 104.450251055732 113.428038963868
2014-03-04 110.548092266945 119.245474860556 120.43466810934 127.350799453111 121.12229269833 116.080970174619 119.684330495292 123.369384621684 104.870241153937 114.476258584151
2014-03-05 110.651087473921 119.271458122038 120.598698271613 127.530467023688 121.142252730525 116.146885659802 119.782934169753 123.145071794231 104.852354818255 114.553007371331
2014-03-06 111.02953343526 119.831243992314 121.248745275645 128.246978649635 121.685401707805 116.575397110645 120.396009581297 123.48488498138 104.956533937173 114.937505726193
2014-03-07 110.876102196305 119.326785445611 120.470124948735 127.347596454219 120.802983718084 116.043455335906 119.866555943022 121.9414370186 104.781450797158 114.658472270889
2014-03-10 110.024660253919 117.938530329748 118.793764561001 125.548444494369 119.295113637616 114.927145975238 118.363086609949 120.568136546104 104.456081176339 113.661651806993
2014-03-11 109.997690531425 117.840279021595 119.096059182093 125.836569902401 119.475640485797 115.053330652101 118.383170120032 120.916570778607 104.488265297585 113.753392984818
2014-03-12 109.53043828378 117.155403584159 117.62025641389 124.24396044184 118.285066040689 114.186259414911 117.447721752328 119.53658558724 104.27630834144 113.090478655357
2014-03-13 108.804285676278 115.608457601101 116.368284794662 122.779288054524 116.798721051689 113.196502614375 116.027658153326 117.76329950638 103.949635420267 112.354069415967
2014-03-14 108.10688163855 114.731905251002 115.077656852437 121.30367432078 115.872176430563 112.415832174809 114.951606454776 117.377522508623 103.835117646564 111.72148399921
2014-03-17 108.808657577264 116.06973854916 116.369920681626 122.838898133065 117.227410984803 113.359715681833 116.265339565175 118.843704262537 104.089270751671 112.3842981368
2014-03-18 109.191677190698 116.762614296921 117.113477316856 123.753853667424 117.962478185437 113.881367044721 116.973479235012 119.612481900369 104.200934548514 112.705186403823
2014-03-19 108.942099518365 116.298091254521 117.06517049602 123.648240112091 117.81418969619 113.758858861622 116.622444959963 119.721150398145 104.166046252929 112.578875815117
2014-03-20 109.02628875634 116.658420970205 116.842752600024 123.425004578457 117.868744966099 113.751598303997 116.780440174258 119.823677401573 104.22672734922 112.606578352275
2014-03-21 109.315596943703 117.24213099574 117.28483342812 123.883589942294 118.386985188462 114.106408347245 117.313947713201 120.374091682182 104.372769687739 112.955408102614
2014-03-24 109.449786212996 117.109752802807 117.315244070992 123.910774838582 118.113722359752 114.040705972681 117.308086729736 119.419615821059 104.271694660654 112.985552661547
2014-03-25 109.724147161888 117.823621120765 117.999026376995 124.684468657628 118.962484732731 114.567815471111 117.967229682572 120.707901891044 104.472398277692 113.35241550884
2014-03-26 109.524023538471 117.52622379857 118.268184120664 124.924860371776 119.155178410877 114.652237402771 117.806996562935 121.4226518821 104.511789680363 113.352336136689
2014-03-27 109.732271366828 117.7847345398 118.735249079357 125.463242178122 119.493743911348 114.926289880368 118.148356436326 121.652941677356 104.550918253806 113.549775850342
2014-03-28 110.245594169209 118.763614697158 119.92853326142 126.784683279483 120.679838865547 115.742709700042 119.176173873849 123.088493732052 104.801815190767 114.179180109506
2014-03-31 110.663219870734 119.472385748041 120.285728722348 127.25847682444 121.082273116047 116.065060409179 119.802321796957 123.154521786289 104.871132007153 114.447142679811
2014-04-01 110.766423260167 119.776351171339 120.423632590145 127.49606437055 121.341694285356 116.065434136174 120.036130177634 123.551091605734 104.872066254125 114.473113644398
2014-04-02 110.913265485887 120.001361939732 120.76581365773 127.846757993034 121.630696348772 116.282164245876 120.302072186624 123.834504055274 104.940105331643 114.675666995892
2014-04-03 110.98498966831 120.083492470754 120.963950781365 128.063889689251 121.770529834152 116.395558709703 120.425993210315 123.953700515951 104.960393987593 114.761852046039
2014-04-04 110.763939928665 119.727924738918 121.011479317076 128.061778318986 121.762323721715 116.351698282565 120.167931562448 124.314623938615 104.962330661367 114.691484100891
2014-04-07 110.194018265439 118.576951961957 119.620424853742 126.499081182642 120.335109261264 115.395975856402 118.975667014837 122.478162330043 104.679633012021 113.992012556591
2014-04-08 109.953868409498 118.272332789022 118.994524005732 125.872149386707 119.871811527696 115.028455966938 118.554692075437 122.076227679838 104.575741859227 113.636579828961
2014-04-09 110.013128352441 118.609870873299 118.681779818208 125.5997739079 119.866629517013 114.962214457292 118.666691927702 122.120848674495 104.598880694591 113.57122457084
2014-04-10 109.218122914983 117.043447019094 117.808697777487 124.502177021075 118.74816892969 114.183972428953 117.31100415431 121.206636261852 104.371355620655 112.952867579771
2014-04-11 108.170228208901 115.253469061641 115.71760013619 122.16142746784 116.794193009368 112.76348418038 115.411512865937 119.28204482441 103.995696775735 111.81687905816
2014-04-14 108.452194171615 115.845199695121 115.98206091157 122.470308167547 117.19034766493 113.02823359883 115.898346161861 119.630316457054 104.104229797876 112.070633163466
2014-04-15 108.822523713054 116.2673771517 115.944995457796 122.459199389273 117.077086007395 113.071656917887 116.252770278191 118.683861619353 104.084227525286 112.235673457822
2014-04-16 109.87218953363 118.018381627849 118.143496508289 124.932291622497 119.077950563408 114.535562450937 118.1614835709 120.669450102595 104.449916516813 113.371747189751
2014-04-17 109.805191963248 118.034236364377 118.307115983034 125.149239511559 119.308569585458 114.636341568023 118.186501353287 121.291876397762 104.476768214729 113.346299385992
2014-04-18 109.897574585282 118.132984719182 118.537999206329 100 119.462847238596 114.767741712316 118.33602682245 121.392484766188 100 100
2014-04-21 100 118.377759541094 118.630010927313 125.546378501058 119.602681931162 100 118.535957468784 121.470023458488 100 100
2014-04-22 110.204261138779 119.018275813767 119.256947176595 126.226613315846 120.457695440727 115.349025807436 119.105284530187 122.973376108225 104.730520621214 113.856675051154
2014-04-23 110.32088225105 119.047750886879 119.428439367767 126.404908755198 120.469212376928 115.424630079169 119.213121648554 122.698836849426 104.71802971767 113.951711422002
2014-04-24 110.11521597804 118.782557970502 119.020803176504 125.93008141031 120.169110227059 115.173988174124 118.884912619205 122.532055238073 104.686105674323 113.7697440727
2014-04-25 109.664492963696 117.771383624776 118.116118062831 124.935416771768 119.099240187195 114.486887015922 117.94294245896 121.125807374762 104.430992616033 113.20801243728
2014-04-28 109.768729713033 118.11053316314 118.171883959402 125.050972516855 119.325978362917 114.60052979303 118.173024654243 121.481152421936 104.481754907428 113.261104139323
2014-04-29 110.036862556571 118.764412391065 118.880028219781 125.862923301514 120.145828319082 115.112607318267 118.805522826428 122.694746183195 104.650100850228 113.605162974635
2014-04-30 110.153965472735 119.017339075165 119.0248981606 126.016239234909 120.344987247793 115.242892011674 119.020665722029 122.909353488634 104.709586458516 113.736208311971
2014-05-01 100 119.220167680913 119.565438206414 126.602537479713 120.695362726602 100 119.351357475304 123.139726813982 100 100
2014-05-02 110.028227206593 118.60031956273 119.005095086735 126.010570242952 120.10300417663 114.830524026449 118.751314313745 122.538026998028 104.55958499741 113.584492345199
2014-05-05 110.048922361659 118.611670859925 118.928884236984 125.955926719305 120.027879890415 114.792426150996 118.744671520592 122.350924311325 104.531719551358 113.541896766829
2014-05-06 109.685258674111 117.851109304086 118.403224480398 125.371238325277 119.376571823725 114.363529309125 118.06788385528 121.645881087071 104.367147911436 113.154390335287
2014-05-07 109.48950676966 117.887514016659 117.714465056038 124.676419518377 119.125634824896 114.049547432495 117.822224360761 121.734350858818 104.363638576394 112.869383838572
2014-05-08 109.743265503024 118.327489666675 118.495120172299 125.51512591215 119.82072880548 114.535653388037 118.359076756785 122.619514482172 104.501290785069 113.243373217949
2014-05-09 109.914413618516 118.583474246243 118.635571038485 125.720255099335 119.949222061807 114.655347601862 118.596299242303 122.557999501768 104.505517137348 113.323906656551
2014-05-12 110.831903087184 120.340338276287 120.078400535803 127.350186468411 121.534970738474 115.753686404466 120.251484431067 124.133250516042 104.861852702143 114.263020528652
2014-05-13 111.184764615796 120.842238389328 121.007920591368 128.347152001309 122.276153549998 116.319325342102 120.899884617396 124.874592779565 104.996710310501 114.722054482628
2014-05-14 110.974061547796 120.473045022781 120.758941187576 128.0914578292 122.009521041406 116.119218237823 120.559181528407 124.717968625805 104.920199361814 114.49897650914
2014-05-15 110.484200866179 119.501427967829 119.864139139544 127.100551088804 121.035091206491 115.460685000843 119.624403493568 123.620334786259 104.698302342713 113.943591200651
2014-05-16 110.445751959412 119.53277157695 119.470351861512 126.729960546459 120.806527650294 115.274180111829 119.51875061469 123.320620222239 104.653361253085 113.774899639585
2014-05-19 110.497780380151 119.696627233724 119.551758806974 126.845544178769 120.956927650932 115.354511996865 119.645135460149 123.564537991455 104.684112940099 113.813628956417
2014-05-20 110.150904928988 118.97077427756 119.266550991283 126.557639197429 120.504651957339 115.055615103586 119.057588938509 123.206192492387 104.528684636281 113.454290017191
2014-05-21 110.603259414023 119.89283155669 119.860507264546 127.234949759975 121.247141171379 115.552948934658 119.870504396291 123.945696898024 104.71243445381 113.899410356986
