time value.DAX value.Dow.Jones value.Nikkei value.VXX value.mixed
2013-09-18 8.74803151659705 37.5599389465058 32.0593286742534 -1.04310103619674 35.0528312757957
2013-09-19 8.80690519849922 37.3903316990637 32.6481152520997 -1.03775183812657 35.0531386835621
2013-09-20 8.78821677376564 36.5100364096914 32.2639943201765 -1.05762044912442 35.0534460940243
2013-09-23 8.74725200814341 36.4141007386228 32.103106584284 -1.07137564723199 35.0537535071825
2013-09-24 8.77694159516161 36.2803285461204 32.2160186292959 -1.06526215792404 35.0540609230367
2013-09-25 8.77798522731232 36.2075562136709 32.0908524233035 -1.06144133218086 35.0543683415869
2013-09-26 8.77643511234698 36.3218806703499 32.5340963473396 -1.04080854457171 35.054675762833
2013-09-27 8.77381169040282 36.1290955698585 32.3728455403826 -1.0851307689219 35.0549873599509
2013-09-30 8.70583220012712 35.7769764657559 31.8343623620965 -1.1233395994862 35.0553003509095
2013-10-01 8.80179981120915 35.9608881660777 32.0354890405948 -1.08360245390815 35.0556133446626
2013-10-02 8.74130578138271 35.7481721655541 31.2225077864057 -1.11799038231161 35.0559263412104
2013-10-03 8.70938747143888 35.4070407792852 31.3349190468249 -1.15925591932107 35.0562379494445
2013-10-04 8.73477195554572 35.4271555175282 30.9330336338986 -1.15085001480575 35.0565509515691
2013-10-07 8.70297531999439 35.2283977079568 30.6738190918747 -1.23873021047716 35.0568639564883
2013-10-08 8.6668221411111 34.8183228083388 30.8703712964905 -1.29604345632362 35.057179746493
2013-10-09 8.62711468058349 34.8703701861234 31.2099212181511 -1.25095716998865 35.0574969305002
2013-10-10 8.79838599852159 35.7209176202705 31.5371180508843 -1.12868889307845 35.0578127262067
2013-10-11 8.83795299009244 36.0443668171103 31.8706461648358 -1.11034859709434 35.0581285247578
2013-10-14 8.83691925056406 36.1292993708146 31.5627518073683 -1.12181128447246 35.0584443261537
2013-10-15 8.91859554040122 35.753949048602 31.6860984334194 -1.18905884537006 35.058757347978
2013-10-16 8.96069395637778 36.3328455456355 31.7541727120974 -1.05227123194984 35.0590703725972
2013-10-17 8.92623334075145 36.3438101072105 32.0257903691834 -0.994193790387676 35.0593820087783
2013-10-18 8.98004120382697 36.1985744863833 31.8752889465259 -0.982731103009553 35.0596936477295
2013-10-21 8.98218881049093 35.964282272157 32.1450640188954 -0.99037288822683 35.0600038981931
2013-10-22 9.0634694096162 36.1670227556254 32.0969191268917 -0.993429594671974 35.0603141514022
2013-10-23 9.03551195431836 35.955854409539 31.3418657118707 -0.999543007562263 35.0606230160745
2013-10-24 9.09706940052722 36.0035477621909 31.5456194927482 -0.984259475336541 35.0609360573514
2013-10-25 9.10224601044365 36.0929147204059 30.6898766311346 -0.981202787995811 35.0612532753443
2013-10-28 9.09506424316784 36.0688669104855 31.3301749809085 -0.986551986065984 35.0615718875268
